date,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,sales_7,sales_8,sales_9,sales_10,sales_11,sales_12,sales_13,sales_14,sales_15,sales_16,sales_17,sales_18,sales_19,sales_20,sales_21,sales_22,sales_23,sales_24,sales_25,sales_26,sales_27,sales_28,sales_29,sales_30,sales_31,sales_32,sales_33,sales_34,sales_35,sales_36,sales_37,sales_38,sales_39,sales_40,sales_41,sales_42,sales_43,sales_44,sales_45,sales_46,sales_47,sales_48,sales_49,sales_50
5/2/2015,22,77,50,24,23,63,70,84,65,84,75,83,105,65,115,42,44,104,36,54,43,98,39,70,95,44,24,114,73,50,53,67,91,29,62,73,30,82,61,31,19,39,62,37,127,61,22,61,31,64
5/3/2015,33,85,60,21,26,78,73,102,63,98,95,73,120,77,101,40,38,117,45,50,52,89,34,77,101,65,21,99,68,38,80,44,102,33,74,92,39,111,53,30,31,48,50,33,87,71,22,49,34,71
5/4/2015,14,51,36,21,16,58,48,50,50,67,66,68,75,53,84,20,16,74,29,46,27,68,16,53,63,45,11,70,54,31,37,33,48,25,48,70,35,63,28,23,19,31,45,25,70,59,21,46,21,59
5/5/2015,25,50,29,16,19,56,57,62,46,71,59,71,81,62,79,23,39,85,34,56,39,79,29,53,77,40,15,89,53,34,49,36,61,17,77,66,20,75,33,17,29,36,44,33,76,57,19,45,31,62
5/6/2015,13,60,31,14,16,56,53,75,52,65,54,80,85,64,112,21,24,76,43,38,39,72,29,65,71,40,25,80,74,37,51,44,55,26,63,62,28,77,48,20,28,35,49,24,83,63,24,52,23,75
5/7/2015,23,69,39,18,26,57,48,70,39,81,75,80,69,53,68,20,31,88,43,38,42,68,26,64,72,38,27,95,50,47,48,25,65,25,65,81,24,79,31,24,26,48,53,35,73,54,24,46,25,70
5/8/2015,22,60,30,32,18,58,69,72,45,77,81,66,100,61,98,25,31,91,24,57,40,99,26,89,86,60,15,91,69,37,65,55,72,25,59,91,36,92,48,33,31,46,51,25,97,68,24,60,42,63
5/9/2015,29,61,42,30,22,65,64,88,69,92,73,65,100,68,95,27,31,75,46,59,40,90,34,65,83,61,23,105,80,49,55,51,75,38,78,81,37,94,51,36,23,43,48,41,86,61,21,55,33,73
5/10/2015,29,78,50,25,12,71,70,93,52,102,79,93,103,70,101,32,29,105,57,60,49,107,49,86,95,60,22,108,90,37,60,50,74,33,81,96,34,95,38,26,24,53,45,35,100,78,25,71,40,85
5/11/2015,24,57,31,15,16,57,49,53,34,57,66,65,57,44,74,32,26,56,43,40,27,62,19,51,45,36,18,75,47,31,42,31,52,21,49,65,21,58,42,19,24,35,34,26,63,44,17,35,21,40
5/12/2015,21,57,26,20,26,44,63,70,42,49,80,72,100,49,92,24,24,80,44,48,33,76,20,65,78,46,24,96,69,30,65,44,80,19,52,87,29,80,47,36,17,30,46,24,79,43,28,44,26,56
5/13/2015,14,58,41,18,7,49,49,90,57,75,69,75,67,48,80,26,32,71,40,52,34,85,25,71,74,47,28,92,62,37,54,43,55,30,56,75,28,77,42,26,21,37,55,36,79,69,27,42,29,59
5/14/2015,17,61,44,22,16,64,56,79,51,61,82,72,96,60,100,26,32,81,36,65,48,77,20,73,82,39,18,90,71,34,57,40,64,27,78,79,33,79,40,42,14,44,53,35,75,42,18,61,34,70
5/15/2015,27,59,52,34,18,69,67,81,61,95,79,74,85,76,87,31,40,112,39,45,39,90,30,65,99,50,28,95,72,40,60,65,75,16,65,84,29,77,50,32,25,44,49,26,85,56,23,58,22,68
5/16/2015,31,77,41,21,26,60,79,72,72,87,71,74,91,77,95,30,40,94,52,58,41,99,44,75,107,54,31,95,84,46,49,57,73,28,71,88,17,106,70,30,28,38,58,33,87,59,26,70,38,56
5/17/2015,27,61,37,34,22,86,63,81,67,111,83,93,102,68,104,36,37,84,41,60,48,106,30,89,90,72,26,99,88,40,57,51,98,30,82,78,34,102,63,42,26,36,56,36,101,69,24,60,39,79
5/18/2015,11,50,33,24,10,52,67,55,39,68,63,65,80,54,67,17,24,70,35,50,38,55,11,51,67,40,22,82,66,21,52,35,48,21,60,53,14,61,26,27,12,29,37,22,74,45,19,37,27,42
5/19/2015,28,58,33,22,18,72,47,55,53,65,71,55,68,55,95,24,26,82,34,57,47,75,32,51,79,38,14,71,59,41,60,50,74,28,47,87,30,62,47,24,25,26,64,29,72,67,18,56,27,54
5/20/2015,17,48,31,19,13,57,54,76,38,66,56,75,76,52,103,31,29,74,27,40,50,84,20,54,71,45,17,93,76,39,69,42,55,23,59,65,28,67,49,30,23,35,57,32,56,62,24,53,28,49
5/21/2015,27,60,39,23,22,62,67,69,54,81,62,66,70,62,78,24,30,76,38,51,51,80,27,59,78,58,25,87,70,52,56,41,84,24,63,81,30,85,46,36,20,36,50,31,71,66,21,53,25,60
5/22/2015,22,68,40,29,14,59,55,82,59,91,77,83,83,60,94,22,35,100,41,49,43,78,31,71,99,45,30,100,74,49,52,37,66,28,55,87,30,65,37,27,31,36,51,25,84,65,25,57,32,63
5/23/2015,24,65,47,28,22,67,70,83,66,90,85,71,104,58,107,31,39,93,46,52,47,82,36,80,83,59,20,109,88,34,61,39,69,22,78,70,34,75,42,30,26,35,64,31,89,73,25,58,31,80
5/24/2015,27,81,38,28,21,74,78,93,61,84,84,90,95,72,126,31,37,100,49,70,51,113,34,76,105,61,29,101,90,40,71,66,62,32,73,93,34,99,63,31,23,46,68,29,104,87,27,61,30,70
5/25/2015,19,44,34,15,16,45,46,62,38,62,57,52,65,50,66,24,24,56,31,35,36,60,19,62,46,35,12,81,62,24,51,32,73,13,58,59,18,75,48,23,13,34,47,21,70,64,18,39,40,53
5/26/2015,19,66,47,16,20,63,52,79,57,65,71,75,85,52,71,18,40,84,36,41,34,75,27,68,74,45,24,96,68,41,60,43,55,20,63,85,30,65,38,34,26,34,43,29,77,54,17,55,49,57
5/27/2015,22,57,37,24,14,58,68,62,52,77,60,68,77,61,105,20,21,97,35,61,44,91,33,74,54,48,23,85,62,33,55,30,63,25,53,66,30,72,38,26,22,41,57,30,70,69,21,43,30,67
5/28/2015,23,72,43,21,12,63,66,69,55,68,55,57,77,67,82,19,29,87,47,50,45,78,24,84,72,49,24,79,59,47,57,46,64,33,60,87,28,88,48,29,18,55,42,36,69,58,24,43,31,68
5/29/2015,18,45,40,32,19,57,54,77,69,83,64,74,78,59,86,36,36,98,32,53,50,90,29,81,83,39,29,88,76,49,72,50,80,38,71,101,32,94,55,27,19,41,58,33,85,70,27,61,27,76
5/30/2015,36,65,37,31,15,62,85,92,55,103,85,104,106,60,96,23,44,115,43,50,43,85,36,84,99,67,26,102,77,48,75,61,80,29,53,75,36,69,59,46,25,42,58,33,85,63,19,62,41,101
5/31/2015,27,79,49,29,17,83,86,80,55,79,65,69,112,63,97,28,35,107,49,56,49,95,29,84,99,47,25,112,87,46,70,61,82,25,78,94,37,82,42,33,28,47,72,40,93,62,33,73,43,81
6/1/2015,23,49,29,16,16,40,48,67,54,64,61,61,84,60,85,22,32,80,38,43,39,74,22,59,71,42,13,77,56,25,59,52,52,20,62,73,25,63,43,23,19,31,49,25,71,60,19,49,26,57
6/2/2015,15,55,30,25,21,60,59,73,55,69,73,71,90,60,102,30,29,85,45,50,43,104,29,70,91,51,22,98,55,46,48,46,73,26,61,88,31,83,46,31,21,34,48,31,66,57,21,49,37,74
6/3/2015,23,56,40,24,20,58,55,78,52,68,65,70,97,60,78,26,37,79,37,57,31,84,33,80,86,51,23,93,75,26,70,49,66,42,62,86,37,88,53,34,27,43,47,34,74,68,17,50,29,59
6/4/2015,25,66,43,25,20,66,69,89,53,86,70,70,100,67,101,28,28,95,37,50,37,98,32,76,84,51,25,97,81,28,63,60,68,29,59,78,40,88,44,31,22,35,46,34,102,66,23,51,36,59
6/5/2015,18,65,46,33,20,76,65,100,46,85,88,82,98,56,93,25,29,83,55,55,56,93,36,76,83,54,24,122,75,62,64,68,100,21,63,85,26,101,59,29,28,41,54,25,91,79,26,58,32,67
6/6/2015,43,82,49,26,26,59,72,106,67,96,97,92,97,66,110,32,44,100,34,62,40,91,41,89,82,48,31,116,100,58,71,58,86,39,69,88,24,95,62,41,27,51,73,39,90,71,24,73,34,81
6/7/2015,22,76,48,31,28,63,64,108,76,104,93,79,112,84,122,33,36,106,63,55,52,84,39,82,110,46,30,115,85,60,65,60,97,29,89,90,39,110,52,41,23,43,60,34,102,77,29,59,32,85
6/8/2015,18,44,36,12,23,51,56,66,46,53,57,56,68,54,64,21,25,69,40,49,34,57,28,65,54,33,22,66,67,30,41,37,59,22,54,63,31,66,39,25,16,33,32,23,66,37,18,38,19,46
6/9/2015,19,62,43,30,18,50,67,89,53,75,70,70,77,74,75,19,26,91,42,42,41,66,27,66,76,52,17,96,73,41,70,49,70,38,53,71,18,67,45,34,18,35,56,24,58,60,28,46,25,73
6/10/2015,22,61,51,17,26,63,54,76,50,83,62,73,77,52,91,30,33,78,41,57,42,76,34,69,67,39,20,108,74,41,73,31,57,24,69,83,25,88,38,33,18,40,44,33,66,63,29,49,30,66
6/11/2015,29,38,42,23,17,62,62,85,47,81,74,68,84,69,90,27,37,98,43,46,55,91,30,69,78,57,25,104,82,42,57,46,66,23,65,83,26,77,48,36,24,41,51,40,85,62,30,52,41,81
6/12/2015,23,55,45,16,24,64,71,88,53,80,86,71,100,72,106,32,34,108,41,56,52,80,28,82,87,51,34,94,78,50,54,49,79,25,89,89,34,100,38,41,24,38,58,32,98,72,27,64,43,87
6/13/2015,28,71,43,27,29,71,85,96,72,86,75,101,100,73,121,32,27,94,55,58,44,107,42,73,111,53,28,108,85,55,72,52,91,21,83,120,34,92,61,38,27,45,70,32,95,80,31,63,40,98
6/14/2015,30,76,41,32,17,59,74,106,75,110,85,94,105,63,111,39,39,110,46,59,37,101,40,99,113,78,21,127,98,45,70,56,80,38,83,93,28,109,73,43,36,51,73,46,97,65,31,70,36,101
6/15/2015,19,45,38,21,17,55,47,62,49,63,76,50,78,50,74,16,28,82,26,37,43,67,21,49,63,36,13,85,54,38,51,32,56,17,53,60,23,84,35,32,20,28,49,27,84,53,14,39,23,62
6/16/2015,17,46,39,16,17,71,67,75,46,88,72,68,94,76,84,24,30,85,34,41,40,83,24,80,85,55,19,81,58,31,64,42,62,29,68,82,35,94,40,31,25,34,48,18,84,48,18,52,27,78
6/17/2015,28,78,40,23,14,51,47,72,55,75,85,63,75,52,74,25,36,88,39,59,39,88,27,67,82,53,20,85,66,44,52,43,62,26,58,89,25,98,27,37,23,43,48,29,74,64,20,50,22,71
6/18/2015,29,53,42,21,23,69,73,86,60,76,62,82,87,50,110,28,40,81,43,47,43,99,44,61,85,52,15,93,81,43,57,46,69,23,69,85,29,90,46,30,25,44,56,29,72,61,31,64,28,68
6/19/2015,20,68,58,26,21,74,65,95,76,77,82,98,83,69,107,36,38,94,45,60,38,92,38,84,86,60,28,104,82,51,66,59,75,26,83,94,42,102,40,32,34,42,56,35,96,76,26,51,33,71
6/20/2015,30,71,34,24,17,69,69,111,63,89,85,79,109,77,94,37,40,91,42,53,44,109,29,86,101,50,30,107,85,53,70,40,77,42,82,77,39,88,61,34,30,34,48,33,88,70,22,61,28,72
6/21/2015,34,69,44,26,18,67,84,98,64,99,83,97,118,63,106,35,50,100,51,72,55,113,33,77,101,56,29,125,84,53,75,54,87,40,75,117,39,98,51,33,29,57,82,37,101,72,25,82,48,88
6/22/2015,14,60,27,14,19,54,47,55,49,54,56,45,75,55,81,16,22,88,41,39,49,56,28,62,85,33,24,84,72,34,41,36,58,28,72,75,31,60,30,16,19,25,52,28,57,49,16,36,24,62
6/23/2015,27,50,51,19,14,59,52,74,48,80,64,81,85,54,94,31,39,84,45,46,50,79,31,84,94,55,14,100,71,46,62,44,58,17,58,70,27,84,48,31,25,34,45,32,85,65,26,54,38,68
6/24/2015,26,65,48,21,31,65,60,68,57,69,65,65,88,59,91,25,35,92,50,46,37,70,31,64,86,38,21,92,72,44,68,60,79,26,83,78,28,77,48,23,18,30,57,33,68,57,19,48,29,73
6/25/2015,21,52,43,24,17,62,79,91,61,101,80,71,91,55,101,23,34,73,45,46,41,79,22,70,87,59,21,80,78,45,69,36,68,23,67,87,29,89,47,37,28,41,49,26,77,60,20,56,32,59
6/26/2015,30,48,50,21,18,71,68,94,55,83,91,89,123,62,110,35,30,105,35,50,44,96,35,87,85,61,24,115,81,35,68,47,90,34,88,85,29,90,54,36,25,59,54,29,89,58,29,72,28,72
6/27/2015,31,55,34,29,30,71,80,76,76,78,89,90,115,75,124,32,39,105,46,62,41,99,38,85,100,67,24,130,88,49,58,38,80,27,88,94,30,105,46,26,29,45,52,34,91,74,24,58,36,85
6/28/2015,35,74,35,27,27,70,85,85,81,94,78,93,95,75,120,29,48,116,53,62,53,96,42,82,86,72,31,111,94,38,78,50,100,34,92,102,41,120,75,41,30,48,65,40,101,57,29,78,44,79
6/29/2015,26,67,25,12,12,43,55,81,45,66,66,61,73,41,72,19,30,61,33,43,39,60,20,61,75,35,18,80,61,35,44,44,62,25,84,68,23,71,44,23,17,37,40,25,94,44,16,53,25,55
6/30/2015,23,71,21,25,14,59,59,74,41,84,69,61,72,69,75,31,34,75,36,43,35,86,27,72,84,39,29,97,79,37,64,40,70,32,69,84,28,87,50,30,29,39,46,23,88,48,14,54,26,78
7/1/2015,21,48,36,30,14,61,61,81,55,81,69,70,88,68,96,35,36,80,44,50,42,95,29,75,71,52,34,92,68,32,65,57,69,16,73,87,45,91,38,36,28,31,51,36,80,56,27,59,28,68
7/2/2015,26,65,37,24,24,57,59,98,52,75,101,92,80,65,101,31,38,107,46,40,58,101,36,77,88,67,23,103,66,43,65,47,76,21,85,90,31,79,57,29,27,43,62,33,83,56,25,59,40,82
7/3/2015,30,62,35,30,23,75,75,93,69,90,77,80,93,84,143,35,48,114,45,54,52,87,42,81,85,54,28,119,81,51,68,56,96,33,75,96,34,104,50,24,38,44,78,37,88,73,29,59,32,64
7/4/2015,40,90,49,32,22,73,98,108,79,100,90,78,116,72,131,40,36,120,52,70,52,90,47,91,94,70,32,112,90,59,76,56,81,38,88,106,31,112,59,42,29,45,69,48,94,93,22,60,34,76
7/5/2015,30,84,53,37,21,73,75,103,64,89,95,95,91,84,122,34,52,125,62,67,55,117,47,80,111,71,29,135,94,54,106,46,90,28,87,109,35,121,61,41,28,44,69,32,100,74,26,71,48,78
7/6/2015,20,43,27,17,13,44,60,70,39,54,79,63,83,57,87,24,33,66,42,37,54,76,30,56,76,33,12,81,66,38,57,38,58,21,62,70,39,77,36,24,19,31,44,23,74,44,27,44,28,75
7/7/2015,24,62,38,18,18,56,69,88,61,72,63,83,97,70,92,27,39,87,40,47,45,83,30,76,90,51,15,83,72,50,68,45,91,27,58,93,23,81,41,38,20,47,54,44,87,79,25,47,36,78
7/8/2015,21,57,39,29,17,69,49,85,55,101,69,77,98,65,96,25,48,90,49,57,42,86,33,66,90,46,19,106,73,48,72,47,66,27,83,82,41,76,47,35,18,42,60,27,77,74,20,65,45,68
7/9/2015,33,74,26,20,18,52,59,87,62,95,86,71,90,65,93,24,37,92,51,52,45,89,40,82,100,43,29,101,74,32,75,44,85,28,72,85,33,84,54,31,29,38,55,31,97,74,31,55,30,69
7/10/2015,26,60,52,22,24,62,72,100,57,91,95,108,96,72,113,37,38,102,36,54,54,109,35,72,107,52,30,102,86,53,62,50,83,39,89,93,34,100,53,29,24,44,66,44,96,70,18,71,30,85
7/11/2015,30,67,59,39,18,85,62,114,61,84,109,82,104,79,103,42,41,105,57,65,54,114,42,88,99,64,29,110,86,55,77,57,93,27,94,98,45,103,58,37,40,38,61,44,86,83,28,75,32,99
7/12/2015,19,59,61,16,28,73,83,101,76,120,97,107,109,107,133,38,53,119,50,55,60,91,55,95,93,65,30,103,108,51,78,50,87,35,81,103,42,109,57,33,27,41,79,40,109,78,24,68,41,76
7/13/2015,22,53,30,21,22,62,54,52,43,58,65,71,67,53,79,18,34,83,44,45,39,82,26,51,85,38,19,67,73,32,55,42,75,29,63,81,22,72,28,37,31,34,54,19,74,46,18,43,30,65
7/14/2015,19,54,46,35,15,56,69,84,69,83,76,79,86,67,94,26,30,88,39,44,45,85,24,74,97,43,30,70,84,33,66,51,94,33,60,83,30,85,65,39,18,43,52,30,87,71,29,68,22,61
7/15/2015,20,72,34,16,19,66,53,65,59,67,72,68,88,55,102,25,38,85,35,43,42,87,36,76,78,54,23,90,75,49,63,54,73,31,75,86,34,73,58,42,21,53,54,22,96,63,23,57,30,70
7/16/2015,41,62,44,32,20,70,68,89,66,79,80,81,96,63,90,37,31,108,58,68,32,90,35,77,93,51,22,100,85,45,67,43,73,36,76,81,33,92,54,26,31,41,59,37,87,84,22,67,37,75
7/17/2015,31,76,49,23,20,76,71,99,57,87,80,74,134,62,99,24,38,102,53,67,62,98,49,81,106,51,29,132,89,54,72,50,85,47,83,87,42,103,52,37,17,48,77,39,90,62,29,75,35,77
7/18/2015,38,71,54,18,20,63,100,89,80,83,94,84,121,68,120,35,42,118,56,60,66,112,39,89,100,72,22,92,83,54,79,55,90,27,89,100,40,107,47,36,35,41,71,34,115,66,23,61,34,87
7/19/2015,38,76,45,29,27,87,81,89,79,98,93,106,110,79,129,43,36,127,58,73,53,110,36,63,132,61,28,124,111,55,79,46,107,39,86,117,30,126,58,45,29,46,73,49,119,81,36,89,38,78
7/20/2015,22,41,38,18,8,48,52,75,49,69,65,56,88,48,83,30,30,83,47,51,47,84,21,66,80,50,23,83,76,31,63,52,71,38,66,56,27,85,39,26,28,36,50,28,91,53,21,53,21,62
7/21/2015,29,60,43,19,20,54,75,87,56,78,84,89,103,49,93,35,38,100,41,38,41,75,27,73,75,51,33,86,82,42,54,46,81,21,58,94,26,88,49,27,19,33,57,21,92,59,23,60,26,71
7/22/2015,27,57,38,22,31,69,59,66,47,80,87,92,92,76,86,18,42,86,53,61,33,69,34,71,86,47,21,93,72,41,76,48,75,32,76,82,31,90,45,30,16,48,71,32,102,59,21,56,27,65
7/23/2015,17,44,41,26,19,63,72,98,66,99,84,72,86,75,106,37,38,100,48,56,58,95,26,78,85,60,28,102,75,40,76,50,72,26,64,108,29,103,41,35,19,38,54,25,85,69,29,51,30,75
7/24/2015,29,68,53,26,24,64,77,91,75,89,113,87,118,74,94,30,40,102,47,47,53,101,45,77,101,53,26,94,76,49,68,51,71,32,78,90,32,90,59,40,22,36,61,39,104,73,16,69,38,66
7/25/2015,34,72,53,25,24,99,74,101,64,93,78,98,106,85,108,41,46,116,50,65,55,96,40,108,90,58,30,126,103,46,75,54,76,35,79,104,41,118,64,36,29,45,60,46,96,81,32,68,31,86
7/26/2015,38,65,57,29,27,91,85,102,60,96,83,104,124,85,127,43,36,116,53,63,42,101,43,90,123,63,33,128,100,62,76,61,109,43,75,88,37,129,54,30,31,54,76,39,125,89,26,66,43,99
7/27/2015,13,47,23,14,20,64,52,52,38,70,64,53,75,48,79,27,26,73,41,40,29,73,30,59,68,39,19,77,69,47,55,29,58,24,53,64,28,66,37,31,13,26,54,18,82,58,18,54,20,56
7/28/2015,27,67,49,30,10,59,69,79,54,67,81,83,84,65,80,24,47,80,47,51,44,90,28,67,64,43,21,102,61,52,63,49,76,23,82,82,27,78,54,30,28,36,57,27,87,54,29,50,30,72
7/29/2015,26,53,38,29,22,70,61,94,65,83,85,79,100,68,89,27,42,94,34,54,46,87,34,78,81,41,20,89,75,42,59,48,75,29,79,82,38,93,36,38,16,27,56,27,74,83,27,51,37,63
7/30/2015,22,78,36,30,20,65,63,80,59,82,83,78,90,65,116,40,36,86,31,47,52,94,39,87,94,69,30,111,100,39,73,48,78,30,77,94,33,89,44,41,24,49,65,28,94,74,23,56,33,77
7/31/2015,29,80,42,27,24,49,75,82,59,91,90,87,113,83,119,32,53,94,54,62,55,107,26,72,103,54,22,118,90,56,64,53,101,32,78,101,38,87,45,36,22,52,60,34,107,71,23,69,49,83
8/1/2015,28,64,41,21,23,68,67,89,69,87,97,74,85,82,105,27,43,126,43,49,44,70,31,92,101,53,22,90,85,53,77,64,85,31,69,80,40,83,45,40,25,40,44,29,89,60,31,57,28,76
8/2/2015,19,82,35,24,13,62,72,94,54,78,94,69,111,61,90,29,33,97,68,78,53,113,35,69,101,63,20,115,95,43,81,61,72,35,71,91,44,108,58,41,23,33,50,37,129,84,29,61,45,69
8/3/2015,20,44,30,17,16,57,63,66,44,61,47,50,77,52,72,24,19,74,33,44,35,68,27,44,61,34,17,50,57,31,48,35,54,20,62,49,26,57,34,25,22,24,43,16,55,51,17,38,17,31
8/4/2015,26,58,31,19,21,56,48,70,52,56,63,68,89,42,87,25,31,76,52,44,40,70,29,58,85,57,20,71,68,42,58,35,71,23,64,69,24,69,41,24,27,30,40,23,83,51,22,42,35,48
8/5/2015,20,54,40,27,19,65,57,77,54,65,56,73,82,52,83,28,40,75,32,41,30,84,30,65,72,40,29,74,63,28,43,40,64,25,46,77,24,92,44,33,18,38,42,33,58,53,21,48,34,64
8/6/2015,25,65,40,19,19,63,68,88,43,80,68,72,93,60,89,32,33,90,42,44,57,76,25,74,74,61,18,92,62,35,62,42,67,28,65,70,42,87,43,24,27,44,71,37,86,60,20,60,31,59
8/7/2015,22,74,42,21,30,66,60,94,50,80,67,60,83,73,90,23,37,103,38,55,47,75,32,73,103,61,28,93,90,32,65,43,82,25,65,90,39,95,43,20,23,36,60,23,73,58,25,45,45,69
8/8/2015,19,58,36,19,22,69,67,92,54,100,79,88,102,62,87,27,41,89,50,51,56,105,31,74,93,62,25,101,73,40,71,50,85,28,80,89,38,92,57,47,23,47,59,27,98,72,26,65,36,87
8/9/2015,33,69,37,24,24,79,64,86,51,84,100,96,116,66,104,28,42,103,51,55,59,92,32,84,90,60,22,110,96,44,83,47,85,37,88,87,25,91,51,35,33,54,59,46,102,68,24,59,40,95
8/10/2015,14,45,28,17,10,39,43,54,52,63,58,45,52,50,66,28,27,76,34,49,32,66,19,57,59,28,18,63,54,26,42,27,56,24,46,60,25,72,32,29,23,44,46,33,65,46,24,52,28,43
8/11/2015,16,56,39,19,15,44,58,78,53,70,59,72,78,51,92,20,28,84,36,46,37,59,29,63,77,48,21,81,62,35,61,37,72,14,58,78,28,75,40,23,18,40,41,26,76,55,23,55,32,64
8/12/2015,24,59,40,21,22,51,57,80,59,76,63,56,89,59,91,32,40,91,43,44,39,68,21,69,79,48,20,78,70,49,49,31,54,29,55,73,22,85,36,24,24,33,44,32,74,49,22,34,33,71
8/13/2015,25,63,34,34,19,56,39,65,54,58,72,71,100,69,84,33,40,101,44,44,37,69,21,71,80,50,25,82,75,43,63,46,80,29,60,72,32,92,45,31,25,36,39,24,78,52,26,39,39,64
8/14/2015,23,70,34,16,19,65,54,74,54,94,66,91,77,70,95,29,36,98,40,37,32,86,28,62,88,40,22,105,71,44,71,38,71,39,79,88,43,99,56,31,21,41,41,34,89,63,18,51,38,72
8/15/2015,26,67,45,27,24,59,59,83,55,88,90,65,87,70,116,31,47,108,59,48,39,81,31,84,76,50,28,101,86,44,72,45,80,28,71,90,28,94,56,31,25,32,65,36,93,60,21,57,29,79
8/16/2015,27,66,47,32,26,74,76,92,69,95,99,88,121,73,97,26,41,99,54,49,33,99,40,68,108,56,27,102,72,57,54,66,102,30,81,92,49,93,46,33,19,49,66,34,89,71,20,57,37,78
8/17/2015,14,54,29,26,10,52,54,59,34,75,46,64,89,49,66,23,27,71,35,46,35,69,28,54,60,46,20,73,62,34,46,39,73,25,46,57,26,62,32,25,17,24,43,26,56,48,19,46,30,49
8/18/2015,18,50,24,32,22,44,62,75,50,59,55,59,74,61,91,32,33,75,28,40,37,81,22,64,79,49,23,72,64,25,59,24,60,21,62,69,14,64,52,30,23,37,39,30,63,65,21,53,28,69
8/19/2015,24,62,33,18,19,49,66,80,40,63,58,73,62,47,87,24,27,68,44,49,37,82,39,66,77,44,23,91,66,42,75,47,58,23,54,78,33,81,42,21,21,33,52,23,80,53,15,47,31,64
8/20/2015,17,48,50,13,20,47,60,88,50,88,61,69,80,65,94,26,34,70,47,62,40,87,30,55,85,49,30,84,68,38,60,49,68,27,63,77,34,85,45,30,22,55,55,31,102,50,25,51,34,55
8/21/2015,29,76,36,27,23,65,61,70,53,98,87,92,92,58,120,29,30,82,36,47,36,72,32,72,79,59,19,102,87,42,59,61,67,31,75,87,35,108,46,31,29,43,52,35,77,65,19,52,43,55
8/22/2015,22,75,45,27,18,67,69,84,60,91,86,76,109,57,120,29,42,83,46,42,55,97,38,86,87,56,25,91,76,47,74,65,85,26,72,99,35,100,68,24,18,54,56,35,86,59,25,71,29,93
8/23/2015,19,73,42,30,24,62,68,100,61,84,83,77,106,93,114,19,39,103,53,51,50,120,43,77,101,54,24,108,92,46,83,63,88,41,71,97,49,102,45,30,27,44,54,39,113,59,24,63,40,70
8/24/2015,19,46,26,15,17,39,37,58,38,62,63,62,74,57,58,18,29,75,26,42,29,62,21,51,58,40,11,51,64,24,48,41,45,19,58,51,29,51,44,21,19,23,59,23,69,36,20,47,27,35
8/25/2015,22,54,37,17,20,62,74,66,54,64,61,60,82,53,84,35,28,78,40,45,33,67,21,58,87,40,21,84,61,42,66,37,48,31,65,76,23,87,32,22,25,34,49,21,76,61,19,45,25,70
8/26/2015,26,66,31,16,21,62,52,81,49,89,67,61,92,60,90,17,29,73,35,41,42,77,27,52,84,36,12,84,67,45,54,48,71,16,55,73,29,79,41,31,25,35,52,23,74,59,30,59,29,56
8/27/2015,23,68,47,22,23,43,64,74,57,75,64,78,94,66,96,36,33,88,37,60,41,84,38,63,79,61,20,98,72,33,65,44,50,27,61,73,24,78,45,42,21,39,47,31,84,51,26,63,29,66
8/28/2015,25,73,41,23,20,51,58,81,54,65,76,79,91,53,91,29,34,90,46,56,51,86,31,68,91,52,22,103,86,40,64,49,77,23,68,76,34,100,55,35,22,47,44,31,81,65,28,65,27,70
8/29/2015,36,63,48,23,17,72,84,84,60,74,75,75,88,69,91,23,42,81,50,59,45,91,31,72,84,51,26,124,79,37,63,39,80,29,72,66,40,104,47,40,26,38,59,32,97,56,27,76,42,62
8/30/2015,25,66,50,25,26,93,78,112,53,89,70,88,119,75,111,20,46,105,55,72,38,98,36,77,91,67,22,103,83,52,76,53,79,29,81,81,46,99,63,32,38,34,53,37,84,82,27,58,41,93
8/31/2015,20,47,40,20,14,42,42,61,41,67,67,57,69,49,65,26,36,72,31,41,37,86,28,47,71,44,23,74,50,40,55,37,64,26,45,77,18,64,38,22,13,26,42,20,62,51,17,43,30,39
9/1/2015,27,54,27,18,23,51,48,56,36,73,61,67,75,47,74,23,28,71,30,46,39,81,20,48,73,50,32,101,41,42,51,38,65,20,58,57,29,81,37,28,27,21,58,24,79,59,18,35,27,55
9/2/2015,22,55,27,14,15,67,49,62,29,47,60,71,68,46,67,30,33,78,45,47,27,60,20,57,76,37,24,64,76,37,48,31,67,20,60,60,26,82,43,21,25,25,46,33,82,40,17,38,23,61
9/3/2015,16,49,33,24,16,58,48,74,64,82,72,80,69,47,94,24,27,73,44,33,38,66,31,69,82,46,19,62,64,42,51,40,67,25,60,86,34,87,40,18,24,36,46,25,94,52,23,32,22,71
9/4/2015,16,58,43,20,18,57,54,82,42,78,56,78,89,77,93,39,26,93,52,53,36,64,26,58,80,53,31,84,64,35,65,39,73,24,60,81,33,82,37,31,27,44,44,33,77,86,22,66,39,73
9/5/2015,34,65,37,21,22,67,60,85,49,71,67,69,81,66,90,36,25,91,35,64,37,82,32,66,93,52,20,110,79,33,70,54,60,25,65,80,31,95,38,22,23,41,59,28,90,50,21,46,30,64
9/6/2015,25,67,35,30,14,69,51,95,72,96,83,86,79,70,96,25,52,115,45,45,32,89,29,69,83,53,15,108,83,48,74,47,71,36,66,85,38,88,48,29,31,49,60,45,103,74,25,52,31,75
